TYPE	INSTANCE	DEVICE_TYPE	DEVICE_NAME	NAME	VALUE
tikv	10.0.1.35:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.35:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.35:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.35:20160	disk	/dev/sda1	path	/
tikv	10.0.1.35:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.35:20160	disk	/dev/sda1	free	454484811776
tikv	10.0.1.35:20160	disk	/dev/sda1	used	29147676672
tikv	10.0.1.35:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.35:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.35:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.35:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.35:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.35:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.35:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.35:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.35:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.35:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.35:20160	memory	memory	capacity	24592850944
tikv	10.0.1.35:20160	net	enp7s0	mac	86:00:00:62:12:51
tikv	10.0.1.35:20160	net	enp7s0	flag	69699
tikv	10.0.1.35:20160	net	enp7s0	index	3
tikv	10.0.1.35:20160	net	enp7s0	is-up	true
tikv	10.0.1.35:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.35:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.35:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.35:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.35:20160	net	enp7s0	ip	10.0.1.35/32
tikv	10.0.1.35:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1251/64
tikv	10.0.1.35:20160	net	eth0	mac	92:00:07:a1:bc:78
tikv	10.0.1.35:20160	net	eth0	flag	69699
tikv	10.0.1.35:20160	net	eth0	index	2
tikv	10.0.1.35:20160	net	eth0	is-up	true
tikv	10.0.1.35:20160	net	eth0	is-broadcast	true
tikv	10.0.1.35:20160	net	eth0	is-multicast	true
tikv	10.0.1.35:20160	net	eth0	is-loopback	false
tikv	10.0.1.35:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.35:20160	net	eth0	ip	100.64.150.202/32
tikv	10.0.1.35:20160	net	eth0	ip	2a01:4f8:1c18:db8d::1/64
tikv	10.0.1.35:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc78/64
tikv	10.0.1.35:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.35:20160	net	lo	flag	65609
tikv	10.0.1.35:20160	net	lo	index	1
tikv	10.0.1.35:20160	net	lo	is-up	true
tikv	10.0.1.35:20160	net	lo	is-broadcast	false
tikv	10.0.1.35:20160	net	lo	is-multicast	false
tikv	10.0.1.35:20160	net	lo	is-loopback	true
tikv	10.0.1.35:20160	net	lo	is-point-to-point	false
tikv	10.0.1.35:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.35:20160	net	lo	ip	::1/128
tikv	10.0.1.30:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.30:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.30:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.30:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.30:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.30:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.30:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.30:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.30:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.30:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.30:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.30:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.30:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.30:20160	disk	/dev/sda1	path	/
tikv	10.0.1.30:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.30:20160	disk	/dev/sda1	free	454544617472
tikv	10.0.1.30:20160	disk	/dev/sda1	used	29087870976
tikv	10.0.1.30:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.30:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.30:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.30:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.30:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.30:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.30:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.30:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.30:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.30:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.30:20160	memory	memory	capacity	24592846848
tikv	10.0.1.30:20160	net	enp7s0	mac	86:00:00:62:12:52
tikv	10.0.1.30:20160	net	enp7s0	flag	69699
tikv	10.0.1.30:20160	net	enp7s0	index	3
tikv	10.0.1.30:20160	net	enp7s0	is-up	true
tikv	10.0.1.30:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.30:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.30:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.30:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.30:20160	net	enp7s0	ip	10.0.1.30/32
tikv	10.0.1.30:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1252/64
tikv	10.0.1.30:20160	net	eth0	mac	92:00:07:a1:bc:75
tikv	10.0.1.30:20160	net	eth0	flag	69699
tikv	10.0.1.30:20160	net	eth0	index	2
tikv	10.0.1.30:20160	net	eth0	is-up	true
tikv	10.0.1.30:20160	net	eth0	is-broadcast	true
tikv	10.0.1.30:20160	net	eth0	is-multicast	true
tikv	10.0.1.30:20160	net	eth0	is-loopback	false
tikv	10.0.1.30:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.30:20160	net	eth0	ip	100.64.152.101/32
tikv	10.0.1.30:20160	net	eth0	ip	2a01:4f8:1c18:b891::1/64
tikv	10.0.1.30:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc75/64
tikv	10.0.1.30:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.30:20160	net	lo	flag	65609
tikv	10.0.1.30:20160	net	lo	index	1
tikv	10.0.1.30:20160	net	lo	is-up	true
tikv	10.0.1.30:20160	net	lo	is-broadcast	false
tikv	10.0.1.30:20160	net	lo	is-multicast	false
tikv	10.0.1.30:20160	net	lo	is-loopback	true
tikv	10.0.1.30:20160	net	lo	is-point-to-point	false
tikv	10.0.1.30:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.30:20160	net	lo	ip	::1/128
tikv	10.0.1.31:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.31:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.31:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.31:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.31:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.31:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.31:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.31:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.31:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.31:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.31:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.31:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.31:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.31:20160	disk	/dev/sda1	path	/
tikv	10.0.1.31:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.31:20160	disk	/dev/sda1	free	454592163840
tikv	10.0.1.31:20160	disk	/dev/sda1	used	29040324608
tikv	10.0.1.31:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.31:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.31:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.31:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.31:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.31:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.31:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.31:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.31:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.31:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.31:20160	memory	memory	capacity	24592859136
tikv	10.0.1.31:20160	net	enp7s0	mac	86:00:00:62:12:49
tikv	10.0.1.31:20160	net	enp7s0	flag	69699
tikv	10.0.1.31:20160	net	enp7s0	index	3
tikv	10.0.1.31:20160	net	enp7s0	is-up	true
tikv	10.0.1.31:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.31:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.31:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.31:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.31:20160	net	enp7s0	ip	10.0.1.31/32
tikv	10.0.1.31:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1249/64
tikv	10.0.1.31:20160	net	eth0	mac	92:00:07:a1:bc:88
tikv	10.0.1.31:20160	net	eth0	flag	69699
tikv	10.0.1.31:20160	net	eth0	index	2
tikv	10.0.1.31:20160	net	eth0	is-up	true
tikv	10.0.1.31:20160	net	eth0	is-broadcast	true
tikv	10.0.1.31:20160	net	eth0	is-multicast	true
tikv	10.0.1.31:20160	net	eth0	is-loopback	false
tikv	10.0.1.31:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.31:20160	net	eth0	ip	100.64.149.225/32
tikv	10.0.1.31:20160	net	eth0	ip	2a01:4f8:1c18:7c87::1/64
tikv	10.0.1.31:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc88/64
tikv	10.0.1.31:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.31:20160	net	lo	flag	65609
tikv	10.0.1.31:20160	net	lo	index	1
tikv	10.0.1.31:20160	net	lo	is-up	true
tikv	10.0.1.31:20160	net	lo	is-broadcast	false
tikv	10.0.1.31:20160	net	lo	is-multicast	false
tikv	10.0.1.31:20160	net	lo	is-loopback	true
tikv	10.0.1.31:20160	net	lo	is-point-to-point	false
tikv	10.0.1.31:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.31:20160	net	lo	ip	::1/128
tikv	10.0.1.33:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.33:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.33:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.33:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.33:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.33:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.33:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.33:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.33:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.33:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.33:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.33:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.33:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.33:20160	disk	/dev/sda1	path	/
tikv	10.0.1.33:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.33:20160	disk	/dev/sda1	free	454523748352
tikv	10.0.1.33:20160	disk	/dev/sda1	used	29108740096
tikv	10.0.1.33:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.33:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.33:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.33:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.33:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.33:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.33:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.33:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.33:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.33:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.33:20160	memory	memory	capacity	24592850944
tikv	10.0.1.33:20160	net	enp7s0	mac	86:00:00:62:12:59
tikv	10.0.1.33:20160	net	enp7s0	flag	69699
tikv	10.0.1.33:20160	net	enp7s0	index	3
tikv	10.0.1.33:20160	net	enp7s0	is-up	true
tikv	10.0.1.33:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.33:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.33:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.33:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.33:20160	net	enp7s0	ip	10.0.1.33/32
tikv	10.0.1.33:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1259/64
tikv	10.0.1.33:20160	net	eth0	mac	92:00:07:a1:bc:76
tikv	10.0.1.33:20160	net	eth0	flag	69699
tikv	10.0.1.33:20160	net	eth0	index	2
tikv	10.0.1.33:20160	net	eth0	is-up	true
tikv	10.0.1.33:20160	net	eth0	is-broadcast	true
tikv	10.0.1.33:20160	net	eth0	is-multicast	true
tikv	10.0.1.33:20160	net	eth0	is-loopback	false
tikv	10.0.1.33:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.33:20160	net	eth0	ip	100.64.187.89/32
tikv	10.0.1.33:20160	net	eth0	ip	2a01:4f8:1c18:c769::1/64
tikv	10.0.1.33:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc76/64
tikv	10.0.1.33:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.33:20160	net	lo	flag	65609
tikv	10.0.1.33:20160	net	lo	index	1
tikv	10.0.1.33:20160	net	lo	is-up	true
tikv	10.0.1.33:20160	net	lo	is-broadcast	false
tikv	10.0.1.33:20160	net	lo	is-multicast	false
tikv	10.0.1.33:20160	net	lo	is-loopback	true
tikv	10.0.1.33:20160	net	lo	is-point-to-point	false
tikv	10.0.1.33:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.33:20160	net	lo	ip	::1/128
tikv	10.0.1.39:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.39:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.39:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.39:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.39:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.39:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.39:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.39:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.39:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.39:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.39:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.39:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.39:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.39:20160	disk	/dev/sda1	path	/
tikv	10.0.1.39:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.39:20160	disk	/dev/sda1	free	454652891136
tikv	10.0.1.39:20160	disk	/dev/sda1	used	28979597312
tikv	10.0.1.39:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.39:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.39:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.39:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.39:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.39:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.39:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.39:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.39:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.39:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.39:20160	memory	memory	capacity	24592855040
tikv	10.0.1.39:20160	net	enp7s0	mac	86:00:00:62:12:57
tikv	10.0.1.39:20160	net	enp7s0	flag	69699
tikv	10.0.1.39:20160	net	enp7s0	index	3
tikv	10.0.1.39:20160	net	enp7s0	is-up	true
tikv	10.0.1.39:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.39:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.39:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.39:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.39:20160	net	enp7s0	ip	10.0.1.39/32
tikv	10.0.1.39:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1257/64
tikv	10.0.1.39:20160	net	eth0	mac	92:00:07:a1:bc:6f
tikv	10.0.1.39:20160	net	eth0	flag	69699
tikv	10.0.1.39:20160	net	eth0	index	2
tikv	10.0.1.39:20160	net	eth0	is-up	true
tikv	10.0.1.39:20160	net	eth0	is-broadcast	true
tikv	10.0.1.39:20160	net	eth0	is-multicast	true
tikv	10.0.1.39:20160	net	eth0	is-loopback	false
tikv	10.0.1.39:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.39:20160	net	eth0	ip	100.64.225.206/32
tikv	10.0.1.39:20160	net	eth0	ip	2a01:4f8:1c18:a392::1/64
tikv	10.0.1.39:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc6f/64
tikv	10.0.1.39:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.39:20160	net	lo	flag	65609
tikv	10.0.1.39:20160	net	lo	index	1
tikv	10.0.1.39:20160	net	lo	is-up	true
tikv	10.0.1.39:20160	net	lo	is-broadcast	false
tikv	10.0.1.39:20160	net	lo	is-multicast	false
tikv	10.0.1.39:20160	net	lo	is-loopback	true
tikv	10.0.1.39:20160	net	lo	is-point-to-point	false
tikv	10.0.1.39:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.39:20160	net	lo	ip	::1/128
tikv	10.0.1.25:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.25:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.25:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.25:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.25:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.25:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.25:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.25:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.25:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.25:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.25:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.25:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.25:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.25:20160	disk	/dev/sda1	path	/
tikv	10.0.1.25:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.25:20160	disk	/dev/sda1	free	454559694848
tikv	10.0.1.25:20160	disk	/dev/sda1	used	29072793600
tikv	10.0.1.25:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.25:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.25:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.25:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.25:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.25:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.25:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.25:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.25:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.25:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.25:20160	memory	memory	capacity	24592855040
tikv	10.0.1.25:20160	net	enp7s0	mac	86:00:00:62:12:4c
tikv	10.0.1.25:20160	net	enp7s0	flag	69699
tikv	10.0.1.25:20160	net	enp7s0	index	3
tikv	10.0.1.25:20160	net	enp7s0	is-up	true
tikv	10.0.1.25:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.25:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.25:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.25:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.25:20160	net	enp7s0	ip	10.0.1.25/32
tikv	10.0.1.25:20160	net	enp7s0	ip	fe80::8400:ff:fe62:124c/64
tikv	10.0.1.25:20160	net	eth0	mac	92:00:07:a1:bc:87
tikv	10.0.1.25:20160	net	eth0	flag	69699
tikv	10.0.1.25:20160	net	eth0	index	2
tikv	10.0.1.25:20160	net	eth0	is-up	true
tikv	10.0.1.25:20160	net	eth0	is-broadcast	true
tikv	10.0.1.25:20160	net	eth0	is-multicast	true
tikv	10.0.1.25:20160	net	eth0	is-loopback	false
tikv	10.0.1.25:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.25:20160	net	eth0	ip	100.64.165.167/32
tikv	10.0.1.25:20160	net	eth0	ip	2a01:4f8:1c18:c832::1/64
tikv	10.0.1.25:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc87/64
tikv	10.0.1.25:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.25:20160	net	lo	flag	65609
tikv	10.0.1.25:20160	net	lo	index	1
tikv	10.0.1.25:20160	net	lo	is-up	true
tikv	10.0.1.25:20160	net	lo	is-broadcast	false
tikv	10.0.1.25:20160	net	lo	is-multicast	false
tikv	10.0.1.25:20160	net	lo	is-loopback	true
tikv	10.0.1.25:20160	net	lo	is-point-to-point	false
tikv	10.0.1.25:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.25:20160	net	lo	ip	::1/128
tikv	10.0.1.28:20160	cpu	cpu	cpu-logical-cores	12
tikv	10.0.1.28:20160	cpu	cpu	cpu-physical-cores	12
tikv	10.0.1.28:20160	cpu	cpu	cpu-frequency	0MHz
tikv	10.0.1.28:20160	cpu	cpu	cpu-vendor-id	AuthenticAMD
tikv	10.0.1.28:20160	cpu	cpu	cpu-arch	amd64
tikv	10.0.1.28:20160	cpu	cpu	l1-cache-size	32768
tikv	10.0.1.28:20160	cpu	cpu	l1-cache-line-size	64
tikv	10.0.1.28:20160	cpu	cpu	l2-cache-size	1048576
tikv	10.0.1.28:20160	cpu	cpu	l2-cache-line-size	64
tikv	10.0.1.28:20160	cpu	cpu	l3-cache-size	33554432
tikv	10.0.1.28:20160	cpu	cpu	l3-cache-line-size	64
tikv	10.0.1.28:20160	disk	/dev/sda1	type	SSD
tikv	10.0.1.28:20160	disk	/dev/sda1	fstype	ext4
tikv	10.0.1.28:20160	disk	/dev/sda1	path	/
tikv	10.0.1.28:20160	disk	/dev/sda1	total	483632488448
tikv	10.0.1.28:20160	disk	/dev/sda1	free	454572138496
tikv	10.0.1.28:20160	disk	/dev/sda1	used	29060349952
tikv	10.0.1.28:20160	disk	/dev/sda1	free-percent	0.94
tikv	10.0.1.28:20160	disk	/dev/sda1	used-percent	0.06
tikv	10.0.1.28:20160	disk	/dev/sda15	type	SSD
tikv	10.0.1.28:20160	disk	/dev/sda15	fstype	vfat
tikv	10.0.1.28:20160	disk	/dev/sda15	path	/boot/efi
tikv	10.0.1.28:20160	disk	/dev/sda15	total	264281088
tikv	10.0.1.28:20160	disk	/dev/sda15	free	264136192
tikv	10.0.1.28:20160	disk	/dev/sda15	used	144896
tikv	10.0.1.28:20160	disk	/dev/sda15	free-percent	1.00
tikv	10.0.1.28:20160	disk	/dev/sda15	used-percent	0.00
tikv	10.0.1.28:20160	memory	memory	capacity	24592855040
tikv	10.0.1.28:20160	net	enp7s0	mac	86:00:00:62:12:47
tikv	10.0.1.28:20160	net	enp7s0	flag	69699
tikv	10.0.1.28:20160	net	enp7s0	index	3
tikv	10.0.1.28:20160	net	enp7s0	is-up	true
tikv	10.0.1.28:20160	net	enp7s0	is-broadcast	true
tikv	10.0.1.28:20160	net	enp7s0	is-multicast	true
tikv	10.0.1.28:20160	net	enp7s0	is-loopback	false
tikv	10.0.1.28:20160	net	enp7s0	is-point-to-point	false
tikv	10.0.1.28:20160	net	enp7s0	ip	10.0.1.28/32
tikv	10.0.1.28:20160	net	enp7s0	ip	fe80::8400:ff:fe62:1247/64
tikv	10.0.1.28:20160	net	eth0	mac	92:00:07:a1:bc:71
tikv	10.0.1.28:20160	net	eth0	flag	69699
tikv	10.0.1.28:20160	net	eth0	index	2
tikv	10.0.1.28:20160	net	eth0	is-up	true
tikv	10.0.1.28:20160	net	eth0	is-broadcast	true
tikv	10.0.1.28:20160	net	eth0	is-multicast	true
tikv	10.0.1.28:20160	net	eth0	is-loopback	false
tikv	10.0.1.28:20160	net	eth0	is-point-to-point	false
tikv	10.0.1.28:20160	net	eth0	ip	100.64.151.141/32
tikv	10.0.1.28:20160	net	eth0	ip	2a01:4f8:1c18:5670::1/64
tikv	10.0.1.28:20160	net	eth0	ip	fe80::9000:7ff:fea1:bc71/64
tikv	10.0.1.28:20160	net	lo	mac	00:00:00:00:00:00
tikv	10.0.1.28:20160	net	lo	flag	65609
tikv	10.0.1.28:20160	net	lo	index	1
tikv	10.0.1.28:20160	net	lo	is-up	true
tikv	10.0.1.28:20160	net	lo	is-broadcast	false
tikv	10.0.1.28:20160	net	lo	is-multicast	false
tikv	10.0.1.28:20160	net	lo	is-loopback	true
tikv	10.0.1.28:20160	net	lo	is-point-to-point	false
tikv	10.0.1.28:20160	net	lo	ip	127.0.0.1/8
tikv	10.0.1.28:20160	net	lo	ip	::1/128
